"","Date","High_etc","Low_etc","High_btc","Low_btc","High_xrp","Low_xrp","High_doge","Low_doge","High_eth","Low_eth"
"552","11/17/2019",4.6198,4.5888,8512.9,8437.6,0.2631,0.26052,0.002752,0.002717,184.3,182.79
"553","11/16/2019",4.6867,4.6524,8521.1,8491.1,0.26309,0.26157,0.002688,0.002674,183.2,182.34
"554","11/15/2019",4.6125,4.567,8492.1,8450.7,0.2618,0.25937,0.002726,0.002678,181.05,179.53
"555","11/14/2019",4.7657,4.688,8668,8538.7,0.27217,0.26398,0.002744,0.002696,185.49,181.75
"556","11/13/2019",4.8606,4.8368,8799.8,8748.4,0.27269,0.27148,0.002783,0.002741,188.91,187.28
"557","11/12/2019",4.9125,4.8746,8829.7,8757.4,0.27248,0.2703,0.002785,0.002748,187.14,185.7
"558","11/11/2019",4.9292,4.8767,8769.9,8720.8,0.27623,0.27377,0.002789,0.00277,186.48,184.6
"559","11/10/2019",5.0719,5.0371,9066.4,9028.6,0.28105,0.27914,0.002829,0.002807,190.17,188.98
"560","11/09/2019",4.9834,4.9437,8804.7,8768.5,0.27989,0.27684,0.002771,0.002735,185.1,183.55
"561","11/08/2019",5.0644,4.9597,8840.3,8748.5,0.27865,0.27471,0.002847,0.002793,185.07,183.59
"562","11/07/2019",5.2659,5.1882,9250.1,9194.4,0.29084,0.28798,0.002852,0.002736,188.3,186.6
"563","11/06/2019",5.1303,5.068,9367,9285,0.31422,0.29745,0.002775,0.002726,192.27,189.24
"564","11/05/2019",5.0724,5.0349,9336.6,9279.2,0.30081,0.29708,0.00275,0.002627,190.71,188.13
"565","11/04/2019",4.9882,4.9285,9452.7,9349.5,0.30416,0.29793,0.002699,0.002649,187.02,185.02
"566","11/03/2019",4.9265,4.846,9208.5,9148,0.2916,0.28928,0.002895,0.002844,182,180.98
"567","11/02/2019",4.991,4.9236,9332.3,9300.1,0.29586,0.2944,0.002785,0.002676,183.57,183
"568","11/01/2019",4.8987,4.8669,9270.1,9217.9,0.29448,0.29133,0.002663,0.002642,183.51,182.5
"569","10/31/2019",4.8409,4.8022,9154.1,9113,0.29448,0.29242,0.002644,0.002615,182.71,181.4
"570","10/30/2019",4.8516,4.7692,9202.5,9066.1,0.29838,0.29211,0.002659,0.002621,185.21,181.65
"571","10/29/2019",4.9849,4.8949,9411.3,9288.8,0.30527,0.30077,0.002798,0.002661,191.58,188.56
"572","10/28/2019",5.1358,4.7564,9304.3,9203.6,0.29655,0.29441,0.002791,0.002687,184.18,181.67
"573","10/27/2019",4.9909,4.7785,9866.9,9530.1,0.30443,0.29726,0.00271,0.002663,188.91,183.65
"574","10/26/2019",4.62,4.5407,9359.6,9114.5,0.29563,0.28991,0.002683,0.002662,181.58,178.06
"575","10/25/2019",5.088,4.7345,8888.9,8565,0.312,0.29739,0.00289,0.002694,192.54,181.5
"576","10/24/2019",4.3347,4.2634,7448.8,7423,0.27718,0.27471,0.00261,0.002586,161.28,160.69
"577","10/23/2019",4.2822,4.2371,7501.5,7432.3,0.2733,0.26872,0.002577,0.002532,162.61,160.38
"578","10/22/2019",4.48,4.4498,8055,8011.2,0.29119,0.28817,0.002645,0.002571,171.61,170.99
"579","10/21/2019",4.616,4.5812,8207.8,8174.7,0.29249,0.29071,0.00272,0.002701,174.51,173.49
"580","10/20/2019",4.5018,4.4837,8232.6,8191.9,0.29407,0.29041,0.0028,0.002795,175.14,173.97
"581","10/19/2019",4.4252,4.3718,7959,7898.9,0.29172,0.28208,0.002809,0.002787,171.93,169.57
"582","10/18/2019",4.4156,4.3777,7952.6,7903.3,0.29474,0.28985,0.002761,0.002735,173.08,171.56
"583","10/17/2019",4.5163,4.482,8109.1,8056.4,0.30187,0.29812,0.00286,0.002748,177.47,176.49
"584","10/16/2019",4.4706,4.4154,8002,7967.3,0.28453,0.28101,0.002591,0.002574,174.68,173.52
"585","10/15/2019",4.5951,4.5358,8185.9,8153.7,0.29202,0.28818,0.002561,0.002544,181.08,179.53
"586","10/14/2019",4.8,4.7506,8400.2,8319.6,0.29878,0.29428,0.002569,0.00256,187.67,185.87
"587","10/13/2019",4.7736,4.7273,8307.7,8251.8,0.28551,0.2765,0.002473,0.002451,182.85,180.65
"588","10/12/2019",4.7701,4.6883,8365,8289.1,0.27585,0.27164,0.002388,0.002381,182.77,178.89
"589","10/11/2019",4.6996,4.6437,8330.6,8260.9,0.27307,0.26728,0.002371,0.002366,183.76,180.6
"590","10/10/2019",4.874,4.8141,8573.6,8488.1,0.27148,0.26772,0.002394,0.002378,191.64,188.87
"591","10/09/2019",5.0886,4.979,8591.5,8524.5,0.2817,0.27598,0.002446,0.002437,193.68,191.34
"592","10/08/2019",4.6358,4.6093,8205.6,8159.6,0.27967,0.27471,0.002433,0.002429,181.97,180.49
"593","10/07/2019",4.7241,4.6645,8287.6,8198.5,0.28277,0.2748,0.002533,0.002524,184.51,179.73
"594","10/06/2019",4.6281,4.5588,8145.5,7944.2,0.25512,0.25104,0.002514,0.002379,176.87,174.05
"595","10/05/2019",4.6223,4.5706,8145.5,8031.4,0.25337,0.25104,0.002414,0.002395,176.87,174.62
"596","10/04/2019",4.6593,4.5628,8160.3,8116.6,0.25252,0.25097,0.00257,0.002558,175.86,174.75
"597","10/03/2019",4.6044,4.5293,8233.6,8079.3,0.24941,0.24493,0.002389,0.002339,174.77,172.27
"598","10/02/2019",4.6897,4.6246,8391.7,8315.4,0.25292,0.25019,0.002423,0.002398,180.57,178.86
"599","10/01/2019",4.6616,4.6118,8330,8277.5,0.24893,0.24724,0.002458,0.002436,177.41,174.69
"600","09/30/2019",4.7363,4.6573,8293.1,8187.9,0.25759,0.25271,0.002457,0.002417,181.07,178
"601","09/29/2019",4.5545,4.4742,8060,7978.6,0.24043,0.23769,0.002359,0.002266,169.9,168.3
"602","09/28/2019",4.6865,4.6679,8226.8,8164.7,0.24225,0.24053,0.002335,0.002295,174.43,172.27
"603","09/27/2019",4.7101,4.6585,8213.9,8129,0.24429,0.24109,0.002352,0.002318,174.44,172.67
"604","09/26/2019",4.7087,4.6243,8091.3,7957.2,0.24343,0.23734,0.002236,0.002156,165.17,162.89
"605","09/25/2019",4.8221,4.7198,8443.3,8355.6,0.24597,0.24183,0.002303,0.002236,169.14,166.9
"606","09/24/2019",4.912,4.6683,8729.8,8510.2,0.24354,0.23323,0.002289,0.002208,174.26,166.1
"607","09/23/2019",5.8263,5.7495,9787.6,9630.4,0.26922,0.26444,0.002601,0.002576,202.97,200.02
"608","09/22/2019",6.0113,5.9502,10048.8,9968.3,0.27706,0.27442,0.002659,0.002632,211.76,208.52
"609","09/21/2019",6.1551,6.047,10008,9885.3,0.28983,0.27921,0.002683,0.002645,215.64,209.74
"610","09/20/2019",6.1983,6.1594,10177.9,10147.6,0.29728,0.29245,0.002728,0.002706,221.17,217.43
"611","09/19/2019",6.22,6.1295,10279.5,10217.6,0.30151,0.28934,0.002742,0.002708,221.27,217.28
"612","09/18/2019",6.3732,6.2054,10187.4,10118,0.31348,0.298,0.002751,0.002705,210.45,205.88
"613","09/17/2019",6.3698,6.2762,10230.7,10191.6,0.30625,0.28523,0.00262,0.002596,212.23,207.69
"614","09/16/2019",6.2223,6.1658,10261.2,10198.4,0.26143,0.25975,0.002514,0.002498,198.63,196.97
"615","09/15/2019",6.3217,6.2511,10360.5,10309,0.26299,0.26024,0.002542,0.002516,194.34,189.09
"616","09/14/2019",6.2513,6.2114,10360.4,10312.2,0.26276,0.26131,0.00249,0.002408,190.23,187.54
"617","09/13/2019",6.1893,6.1672,10355,10299.1,0.25548,0.25427,0.002486,0.00246,181.41,180.36
"618","09/12/2019",6.2115,6.1194,10441.4,10336.7,0.25463,0.25328,0.00249,0.002457,181.53,180.12
"619","09/11/2019",6.3613,6.2552,10200.7,10107,0.25559,0.25429,0.002489,0.002456,178.95,177.48
"620","09/10/2019",6.5837,6.4738,10257.5,10075.1,0.2604,0.25669,0.002487,0.002468,182.27,179.85
"621","09/09/2019",6.6619,6.3796,10478,10095.7,0.26396,0.25664,0.002581,0.002491,184.76,176.25
"622","09/08/2019",6.6619,6.551,10411.9,10360.5,0.26262,0.26044,0.002581,0.002534,181.57,180.19
"623","09/07/2019",6.6789,6.6029,10515.1,10461.6,0.26104,0.25989,0.00259,0.002533,179.36,177.76
"624","09/06/2019",6.6644,6.3175,10379.4,10302.3,0.25147,0.2503,0.002579,0.002565,169.53,168.42
"625","09/05/2019",7.0758,6.9734,10596.9,10557.8,0.25658,0.2552,0.002522,0.002508,174.2,173.08
"626","09/04/2019",6.8503,6.7069,10571.1,10497.4,0.25852,0.25754,0.002904,0.002877,174.83,173.77
"627","08/16/2019",5.6493,5.4481,10530.9,9788.6,0.26501,0.25534,0.00273,0.002605,188.03,179.35
"628","08/15/2019",5.6493,5.5734,10413.8,10253.9,0.26501,0.26303,0.002675,0.002658,188.03,186.48
"629","08/14/2019",5.7764,5.5975,10195.2,10013.8,0.26724,0.2632,0.002811,0.002755,189.3,186.62
"630","08/13/2019",6.0293,5.9174,10894.5,10554.4,0.29853,0.29514,0.00287,0.002852,209.43,206.46
"631","08/11/2019",5.8787,5.655,11728.4,11146.1,0.30591,0.29551,0.002934,0.002804,215.04,205.64
"632","08/10/2019",5.8188,5.655,11445,11300.6,0.3026,0.29915,0.002904,0.002804,211.34,205.64
"633","08/06/2019",6.2492,6.0707,12291.9,11588.7,0.32398,0.31544,0.003087,0.002993,237.47,226.8
"634","08/05/2019",6.1822,6.1093,11830.2,11588.7,0.32229,0.3175,0.003049,0.003013,232.49,226.8
"635","08/04/2019",6.1916,6.0925,11443.7,10935.5,0.32067,0.31828,0.003004,0.002935,226.77,220.75
"636","08/03/2019",5.8967,5.8691,10889,10810.1,0.31682,0.31544,0.002927,0.002909,222.21,220.85
"637","08/02/2019",5.9441,5.8647,10785.3,10504.5,0.31567,0.31104,0.002943,0.002904,223,215.52
"638","08/01/2019",5.9649,5.9193,10439.9,10331.9,0.31594,0.31363,0.002938,0.002923,216.81,214.91
"639","07/31/2019",6.0659,5.9465,10145,9993.1,0.31967,0.31568,0.002905,0.002854,217.55,211.41
"640","07/30/2019",5.9883,5.9136,9703.9,9562.4,0.32044,0.31792,0.002928,0.00277,211.46,208.17
"641","07/29/2019",5.9391,5.8873,9607.5,9544.6,0.31089,0.30882,0.002845,0.002828,210.46,207.09
"642","07/28/2019",6.0858,5.8476,9835.4,9697,0.31422,0.31038,0.00289,0.002835,214.45,208.4
"643","07/27/2019",5.9524,5.9048,9499.3,9401.1,0.30994,0.30859,0.002868,0.002854,207.05,205.81
"644","07/26/2019",6.3052,6.1889,10232.3,9818.2,0.32587,0.32219,0.003001,0.002949,222.7,217.55
"645","07/25/2019",6.0052,5.8914,9947.4,9732.8,0.31341,0.3088,0.002957,0.00292,217.67,212.07
"646","07/24/2019",6.2292,6.077,10203.3,9776.6,0.3219,0.31487,0.002991,0.002893,223.3,214.79
"647","07/23/2019",6.0372,5.8744,9888.9,9628.2,0.30891,0.30412,0.002921,0.002859,211.86,202.3
"648","07/22/2019",6.3716,6.2584,10414.6,10294.8,0.32125,0.317,0.003017,0.002995,217.23,214.68
"649","07/21/2019",6.2986,6.2513,10806.3,10693.7,0.33213,0.32752,0.003099,0.003078,227.47,223.53
"650","07/20/2019",6.2196,6.1279,10883.8,10746.9,0.33469,0.3302,0.003159,0.003105,228.76,224.97
"651","07/19/2019",5.9218,5.8379,10650.4,10462,0.32306,0.31854,0.003087,0.003004,222.67,219.8
"652","07/18/2019",6.0323,5.968,10721.9,10590.3,0.32197,0.31855,0.003129,0.003095,225.68,222.61
"653","07/17/2019",5.7395,5.6103,9858.7,9617.8,0.3134,0.30718,0.00293,0.002874,213.86,206.7
"654","07/16/2019",5.4571,5.2673,9613.6,9252.9,0.29852,0.2933,0.002882,0.002745,203.21,194.45
"655","07/15/2019",5.8614,5.7629,11019.5,10772.3,0.3194,0.31285,0.00313,0.003082,234.41,228.39
"656","07/14/2019",5.6558,5.133,10201.9,9885.4,0.30437,0.29498,0.00297,0.002862,226.66,204.39
"657","07/13/2019",6.6311,6.5735,11448.7,11274.6,0.33506,0.33032,0.003295,0.003253,269.62,267.68
"658","07/12/2019",6.7773,6.7129,11798.4,11624.6,0.34423,0.33816,0.003374,0.00327,275.04,272.76
"659","07/11/2019",6.7111,6.5685,11519.8,11224.6,0.33112,0.32621,0.00329,0.003225,274.28,267.17
"660","07/10/2019",7.2744,7.0879,12111.3,11810.9,0.36235,0.35493,0.003408,0.003309,289.14,281.88
"661","07/09/2019",7.9215,7.8701,13026.8,12523.2,0.39611,0.39228,0.003529,0.003488,312.09,306.63
"662","07/08/2019",8.0377,7.9729,12660,12187.4,0.40631,0.40059,0.003514,0.003458,314.91,309.79
"663","07/07/2019",7.9736,7.9106,11456.5,11352.6,0.39682,0.39314,0.00359,0.003563,306.91,301.6
"664","07/06/2019",7.8385,7.7983,11266.8,11155.7,0.39075,0.38725,0.003526,0.003465,288.89,285.28
"665","07/05/2019",7.9063,7.7984,11378.1,10967.9,0.38398,0.37877,0.003932,0.00373,292.7,286.83
"666","07/04/2019",7.7754,7.6973,11277,11045.7,0.3888,0.38608,0.003202,0.003165,286.9,281.92
"667","07/03/2019",7.8585,7.7658,11948,11721.4,0.40452,0.40148,0.003352,0.003326,301.56,297.45
"668","07/02/2019",7.9127,7.7059,11422.4,10836.4,0.40511,0.39815,0.003237,0.003163,298.42,291.48
"669","07/01/2019",7.8885,7.6652,10685.5,10225.9,0.41065,0.39927,0.003293,0.003241,297,286.69
"670","06/30/2019",8.0011,7.7162,11146.9,10728.1,0.4212,0.39376,0.003335,0.003259,300.54,290.24
"671","06/29/2019",8.648,8.2752,12140.1,11906,0.42827,0.42346,0.003401,0.003358,323.21,318.26
"672","06/28/2019",8.0403,7.7884,12422.9,11673.1,0.42625,0.40903,0.003419,0.003285,310.78,298.12
"673","06/27/2019",8.0645,7.7133,11718.4,11199.8,0.41723,0.40736,0.003524,0.003358,306.81,295.3
"674","06/26/2019",9.194,8.8117,13422,12543.1,0.47071,0.45811,0.003427,0.003272,345.83,329.83
"675","06/25/2019",9.3045,9.2038,11985.3,11747.3,0.47482,0.4614,0.003349,0.003273,319.68,315.99
"676","06/24/2019",9.3355,9.249,11116.8,11033.7,0.47639,0.47105,0.00337,0.003343,312.73,310.07
"677","06/23/2019",9.2985,8.9509,10897.3,10630.9,0.47018,0.451,0.003315,0.003282,308.51,297.9
"678","06/22/2019",9.3094,9.1684,10947.1,10703.9,0.49215,0.47688,0.003344,0.003303,318.5,310.39
"679","06/21/2019",8.943,8.6522,10734.3,10031.3,0.4494,0.44022,0.003293,0.003088,305.34,292.09
"680","06/20/2019",8.6792,8.4995,9785.1,9517.4,0.44178,0.42973,0.003154,0.003097,283.6,271.47
"681","06/19/2019",8.5321,8.1979,9275.9,9228.7,0.43421,0.43204,0.003143,0.003138,268.72,267.66
"682","06/18/2019",8.4931,8.4075,9169.1,9044,0.42956,0.42432,0.003113,0.003093,266.93,263.61
"683","06/17/2019",8.7941,8.7253,9336.1,9236.1,0.45471,0.4446,0.003195,0.003183,273.26,270.37
"684","06/16/2019",8.7849,8.693,9175,8960.1,0.43139,0.42721,0.003226,0.003175,272.55,268
"685","06/15/2019",8.5872,8.4775,8955.5,8771.1,0.4104,0.40683,0.003155,0.003122,269.81,265.93
"686","06/14/2019",8.5676,8.4956,8668.3,8582.3,0.40837,0.40039,0.003109,0.003093,265.77,260.93
"687","06/13/2019",8.5501,8.3692,8240.5,8153.2,0.39973,0.39329,0.003085,0.003052,256.54,252.01
"688","06/12/2019",8.5909,8.4757,8145.3,8085.5,0.40797,0.39857,0.003087,0.00305,262.47,258.59
"689","06/11/2019",8.2606,8.1686,7894.6,7805.8,0.39207,0.38752,0.003059,0.003036,244.81,242.57
"690","06/10/2019",8.2992,8.162,8010.4,7928.5,0.40176,0.39397,0.003081,0.003067,247.77,244.12
"691","06/09/2019",8.1007,7.9713,7658.4,7523.6,0.38581,0.38064,0.002989,0.002965,234.64,227.38
"692","06/08/2019",8.4514,8.2024,7937.5,7851.3,0.40844,0.40379,0.003108,0.003089,243.79,240.36
"693","06/07/2019",8.3798,8.1454,8044.4,7962.3,0.42205,0.41817,0.003153,0.003139,250.51,248.37
"694","06/06/2019",7.9749,7.8187,7813.7,7752.9,0.42033,0.41434,0.003093,0.003075,249.98,246.11
"695","06/05/2019",8.1714,8.0553,7848.7,7751.1,0.40356,0.39933,0.003034,0.003012,246.94,244.6
"696","06/04/2019",8.3676,8.1235,7793.8,7685.7,0.4028,0.39707,0.003067,0.002962,243.57,240.15
"697","06/03/2019",9.3646,8.8123,8118.1,7824,0.41877,0.40051,0.003187,0.003079,250.28,241.88
"698","06/02/2019",9.5392,9.3609,8734.9,8631.5,0.4441,0.43935,0.003376,0.00335,269.26,265
"699","06/01/2019",8.7289,8.5654,8592.2,8534.8,0.43449,0.42786,0.003384,0.003351,268.43,263.73
"700","05/31/2019",8.6988,8.5299,8584,8499.4,0.44121,0.43276,0.003404,0.003331,274.94,265.64
"701","05/30/2019",8.2947,8.0858,8382.8,8269,0.42637,0.41732,0.003248,0.003174,258.77,253.83
"702","05/29/2019",8.5206,8.092,8715.1,8558.5,0.45116,0.43597,0.003183,0.003129,273.29,267.16
"703","05/28/2019",8.2451,7.9805,8715.6,8617.6,0.44861,0.43539,0.003145,0.0031,271.16,266.98
"704","05/27/2019",8.3839,8.0249,8794.1,8724.6,0.43918,0.42618,0.003145,0.003085,273.4,268.63
"705","05/26/2019",7.7146,7.5744,8838.9,8627.9,0.41541,0.40447,0.003081,0.00304,269.27,264.11
"706","05/25/2019",7.291,7.2055,8046.5,7997.6,0.39103,0.38339,0.002979,0.002968,251.55,250.24
"707","05/24/2019",7.3121,7.2234,8033.1,7941,0.3866,0.38124,0.002994,0.002976,251.08,247.9
"708","05/23/2019",7.1296,7.0021,7906.8,7816.6,0.38167,0.37664,0.002956,0.002933,246.15,242.45
"709","05/22/2019",6.957,6.8562,7679.3,7558.3,0.37557,0.37146,0.002937,0.002853,245.09,241.84
"710","05/21/2019",7.4809,7.3681,7998.4,7906.7,0.40906,0.39523,0.003056,0.003022,259.7,253.32
"711","05/20/2019",7.445,7.33,8016.8,7836.3,0.40426,0.39016,0.002997,0.002974,254.94,248.89
"712","05/19/2019",7.7692,7.3771,8156.4,7818.2,0.41542,0.39403,0.003134,0.003,259.68,245.9
"713","05/18/2019",7.6351,7.1487,7772.2,7252.3,0.3884,0.3708,0.003077,0.002956,248.46,232.85
"714","05/17/2019",7.3566,7.1442,7434.6,7242.2,0.39294,0.37653,0.002932,0.002878,247.84,237.45
"715","05/16/2019",7.7994,7.6112,7924,7765,0.42271,0.40176,0.003151,0.003013,267.8,252.72
"716","05/15/2019",8.067,7.5626,8288.2,8142,0.47574,0.45364,0.003469,0.003316,268.43,247.19
"717","05/14/2019",6.7347,6.5057,8123.4,7963.3,0.4486,0.40908,0.003124,0.003038,222.93,217.32
"718","05/13/2019",6.4057,6.0621,8041,7784.8,0.37287,0.32271,0.002788,0.002726,204.96,195.22
"719","05/12/2019",5.9278,5.7934,7087.4,6893.1,0.32307,0.30893,0.002686,0.002608,190.69,185.69
"720","05/11/2019",6.1914,5.6087,6974.3,6386.5,0.32541,0.29929,0.00261,0.002494,193.05,172.75
"721","05/10/2019",5.6728,5.6132,6518.5,6386.5,0.30089,0.29929,0.002521,0.002494,177.43,172.75
"722","05/09/2019",5.5803,5.5021,6225.8,6157.8,0.29612,0.29408,0.002501,0.002466,171.16,168.86
"723","05/08/2019",5.7854,5.705,6105,5990,0.30188,0.29976,0.002555,0.002537,173.28,170.26
"724","05/07/2019",5.6966,5.6139,5891.3,5799.1,0.30097,0.29688,0.002561,0.002524,169.68,165.7
"725","05/06/2019",5.875,5.6931,5944.2,5745.5,0.30666,0.30294,0.002633,0.002595,181.39,172.97
"726","05/05/2019",5.7105,5.6023,5774.5,5688.1,0.30244,0.29903,0.002663,0.00261,163.1,161.6
"727","05/04/2019",5.9337,5.8322,5821,5319.5,0.30994,0.30175,0.002736,0.002497,165.57,160.05
"728","05/03/2019",6.0784,5.8322,5837,5319.5,0.3127,0.30175,0.002767,0.002497,168.98,160.05
"729","03/18/2019",4.4862,4.3248,4032.3,3958.5,0.31948,0.31241,0.002081,0.002037,141.87,136.86
"730","03/17/2019",4.4807,4.321,4009.8,3956.3,0.31902,0.31445,0.002057,0.002026,141.17,137.61
"731","03/16/2019",4.5806,4.3971,4050.6,3923.7,0.32277,0.31494,0.002079,0.002027,143.95,136.75
"732","03/15/2019",4.4693,4.2959,3935.7,3874.8,0.31665,0.31117,0.002047,0.002011,137.68,132.45
"733","03/14/2019",4.3425,4.1927,3914.7,3828.4,0.3168,0.30686,0.002029,0.00199,134.82,130.48
"734","03/13/2019",4.2893,4.1833,3894.7,3847.4,0.3252,0.30781,0.002073,0.001992,133.84,131.2
"735","03/12/2019",4.3054,4.1446,3900.1,3817.1,0.31157,0.30641,0.002029,0.0019,134.93,129.14
"736","03/11/2019",4.348,4.1914,3935.5,3842.4,0.31447,0.30799,0.001967,0.00192,136.23,131.66
"737","03/10/2019",4.353,4.183,3944.5,3889.2,0.31692,0.30933,0.001978,0.001955,137.75,134.53
"738","03/09/2019",4.325,4.1855,3964,3859.7,0.31886,0.30746,0.001987,0.001939,138.57,133.38
"739","03/08/2019",4.4059,4.1119,3929,3810.7,0.31624,0.3052,0.00197,0.001929,139.45,131.66
